item,itemLabel,startDate,endDate
Q328331,Fevzi Çakmak,1920-05-03,1921-08-05
Q1422996,Refet Bele,1921-08-05,1922-01-10
Q925035,Kâzım Özalp,1922-01-10,1923-10-30
Q925035,Kâzım Özalp,1922-01-10,1924-11-21
Q366292,Fethi Okyar,1924-11-22,1925-03-03
Q728586,Recep Peker,1925-03-04,1927-11-01
Q1076524,Mustafa Abdülhalik Renda,1927-11-01,1930-12-25
Q6500952,Zekai Apaydın,1930-12-29,1935-03-01
Q925035,Kâzım Özalp,1935-03-01,1939-01-18
Q135082,Naci Tınaz,1939-01-18,1940-04-05
Q6084264,Saffet Arıkan,1940-04-05,1941-11-12
Q6086393,Ali Rıza Artunkal,1941-11-12,1946-08-07
Q5058728,Cemil Cahit Toydemir,1946-08-07,1947-09-05
Q6046344,Münir Birsel,1947-09-05,1948-06-05
Q1588141,Hasan Saka,1948-06-05,1948-06-10
Q6059364,Hüseyin Hüsnü Çakır,1948-06-10,1950-05-22
Q6085050,Refik Şevket İnce,1950-05-22,1951-03-09
Q6046700,Ahmet Hulusi Köymen,1951-03-09,1952-12-10
Q6071150,Seyfi Kurtbek,1952-12-10,1953-11-01
Q6059270,Kenan Yılmaz,1953-11-01,1954-05-17
Q1371176,Ethem Menderes,1954-05-17,1955-09-15
Q604285,Mehmet Fuad Köprülü,1955-09-15,1955-12-09
Q238745,Adnan Menderes,1955-12-09,1957-07-28
Q6051627,Şemi Ergin,1957-07-28,1958-01-19
Q1371176,Ethem Menderes,1958-01-19,1960-05-27
Q159161,Cemal Gürsel,1960-05-30,1960-06-09
Q1337667,Fahri Özdilek,1960-06-09,1960-10-22
Q6060766,Hüseyin Ataman,1960-10-22,1961-01-05
Q6088671,Muzaffer Alankuş,1961-01-05,1961-07-03
Q6077355,İlhami Sancar,1961-11-20,1965-02-20
Q6084565,Hasan Dinçer,1965-02-20,1965-08-10
Q6049224,Mustafa Hazım Dağlı,1965-08-10,1965-10-27
Q6087997,Ahmet Topaloğlu,1965-10-27,1971-03-26
Q1400345,Ferit Melen,1971-03-26,1972-05-22
Q6065950,Mehmet İzmen,1972-05-22,1973-04-15
Q6077355,İlhami Sancar,1973-04-15,1974-01-26
Q6092855,Hasan Esat Işık,1974-01-26,1974-11-17
Q6077355,İlhami Sancar,1974-11-17,1975-03-31
Q1400345,Ferit Melen,1975-03-31,1977-06-21
Q6092855,Hasan Esat Işık,1977-06-21,1977-07-21
Q6069307,Sadettin Bilgiç,1977-07-21,1977-10-18
"",Cihat Bilgehan,1977-10-14,1977-10-28
Q6084387,Turhan Kapanlı,1977-11-01,1978-01-05
Q6092855,Hasan Esat Işık,1978-01-05,1979-01-16
Q6047478,Neşet Akmandor,1979-01-16,1979-11-12
Q6075397,Ahmet İhsan Birincioğlu,1979-11-12,1980-09-12
Q4075793,Haluk Bayülken,1980-09-20,1983-12-13
Q6029449,Zeki Yavuztürk,1983-12-13,1987-12-21
Q6089060,Ercan Vuralhan,1987-12-21,1989-03-30
Q85974320,Safa Giray,1989-03-30,1990-10-19
Q6072109,Güneş Taner,1990-10-19,1990-10-28
Q6081993,Hüsnü Doğan,1990-10-28,1991-02-22
Q6071695,Mehmet Yazar,1991-03-01,1991-06-23
Q6061890,Barlas Doğu,1991-06-23,1991-11-20
Q6079998,Nevzat Ayaz,1991-11-20,1993-10-24
Q6060876,Mehmet Gölhan,1993-10-24,1995-10-05
Q6079576,Vefa Tanır,1995-10-05,1996-03-06
Q6080157,Mahmut Oltan Sungurlu,1996-03-06,1996-06-28
Q6070225,Turhan Tayan,1996-06-28,1997-06-30
Q344235,İsmet Sezgin,1997-06-30,1999-01-11
Q1618055,Hikmet Sami Türk,1999-01-11,1999-05-28
Q6096540,Sabahattin Çakmakoğlu,1999-05-28,2002-11-18
Q1917377,Vecdi Gönül,2002-11-18,2011-07-06
Q8080224,İsmet Yılmaz,2011-07-06,2015-07-01
Q1917377,Vecdi Gönül,2015-07-03,2015-11-24
Q8080224,İsmet Yılmaz,2015-11-24,2016-05-24
Q15431339,Fikri Işık,2016-05-24,2017-07-19
Q6046409,Nurettin Canikli,2017-07-19,2018-07-10
Q17045790,Hulusi Akar,2018-07-10,
