item,itemLabel,startDate,endDate,psid
Q12811502,Refet Sezgin,1967-04-01,1969-11-03,Q12811502-F5C0F68C-2C0B-4A3D-95B6-A398B997B3F7
Q1917341,Hilmi Güler,2002-11-18,2009-05-01,Q1917341-5BB71371-95E9-405B-A72B-9A1F7628959F
Q2210038,Sabit Osman Avcı,1969-11-03,1970-11-28,Q2210038-05F19DB4-7FAA-4C3D-81CB-5A9D3D51C740
Q263102,Recai Kutan,1996-06-28,1997-06-30,Q263102-130F6EE5-0350-4A23-A5E4-2E9048B9CC3F
Q3678351,Kamran İnan,1977-07-21,1978-01-05,Q3678351-F0B08FB3-5C8E-494F-AAC0-98B8072FCBB8
Q381297,Deniz Baykal,1978-01-05,1979-11-12,Q381297-D237AF22-E68B-4281-A6AC-18CFDE9D73CD
Q50356237,Arif Hüdai Oral,1963-12-27,1965-02-22,Q50356237-100F09FF-AD75-4D8D-B602-85EA3FD65DFD
Q55456118,Fatih Dönmez,2018-07-10,,Q55456118-7D61A94C-D697-4C72-900B-2B607273EFCE
Q6012054,Fahir İlkel,1981-12-23,1983-12-13,Q6012054-7B1B332A-39A4-4C9D-BDDB-5B3C96A0ABA6
Q6012252,Nezih Devres,1971-11-10,1972-05-22,Q6012252-BD8CC1AD-230F-4183-A07A-36C3A3BEE969
Q6015431,İbrahim Deriner,1965-10-27,1967-04-01,Q6015431-510ABBAC-49E4-4D55-872C-A6F763BF3EC5
Q6030242,Togay Gemalmaz,1991-04-30,1991-06-23,Q6030242-28636DFB-162D-4EFD-9C11-ADF0A226B467
Q6032354,Cemal Büyükbaş,1983-12-13,1985-01-07,Q6032354-2C9B5AD4-1810-447C-B979-315197E179FE
Q6035094,Ali Rıza Alaboyun,2015-08-28,2015-11-24,Q6035094-8133CB45-43B4-4072-AA2E-BBA6E486C420
Q6037813,Sudi Türel,1985-01-07,1987-12-22,Q6037813-605E02E0-60F4-48F2-87B7-3D1FF8856A64
Q6040558,Fahrettin Kurt,1987-12-22,1991-04-30,Q6040558-F5250697-E733-4321-8F73-296C5723726C
Q6040802,Muzaffer Arıcı,1991-06-23,1991-11-21,Q6040802-9C310EB8-1EE2-4AD2-8E9D-778DE3F0B54A
Q6047478,Neşet Akmandor,1977-06-21,1977-07-21,Q6047478-B549F9D2-F6D7-464B-8697-015F294CEC89
Q6047594,Mehmet Nuri Kodamanoğlu,1972-05-22,1973-04-15,Q6047594-CAFE22A6-0A93-4A7D-A616-8D023258D404
Q6052158,Berat Albayrak,2015-11-24,2018-07-10,Q6052158-277EFEC8-401E-4DD6-B85A-EAE108823D3D
Q6053904,Esat Kıratlıoğlu,1979-11-12,1980-09-12,Q6053904-04DD3535-4F9C-46FA-B4BF-18E3C70FCF38
Q6056324,Atilla Sav,1971-09-28,1971-11-10,Q6056324-4047EE8D-5557-4F15-89D0-8C4ACDF85B93
Q6058055,Şinasi Altıner,1995-10-06,1996-03-07,Q6058055-BFE19884-BE91-40C2-97AD-1A7984CB5E10
Q6060238,Ahmet Ziya Aktaş,1999-01-12,1999-05-29,Q6060238-5AC9A7B2-2CE6-4D40-8492-81FB3A826364
Q6060908,İhsan Topaloğlu,1971-03-26,1971-09-28,Q6060908-3E84843A-85DF-4B5D-9FD1-D836092AC30B
Q6063596,Mehmet Turgut,1965-02-20,1965-10-27,Q6063596-69920BAC-9895-4DA1-A2BD-AAD8F5A9B7FD
Q6064101,Zeki Çakan,2001-05-09,2002-11-18,Q6064101-E4FF81DE-7D41-42DA-A361-CC7E6AB66A9B
Q6065381,Cumhur Ersümer,1997-06-30,1999-01-12,Q6065381-BAA87567-6154-4E2C-8F2F-87851DF3BB0F
Q6065381,Cumhur Ersümer,1999-05-29,2001-05-09,Q6065381-CADE2692-BFA4-4FF4-B1B4-E11CF0B766BA
Q6069864,Erhan Işıl,1974-11-17,1975-03-31,Q6069864-90BF65BD-27AE-4522-8A1C-C1F37A3C24B6
Q6071630,Mehmet Ersin Faralyalı,1991-11-21,1993-06-25,Q6071630-DE124251-BD6F-40E7-91CD-84C2AFF32778
Q6076989,Mehmet Selahattin Kılıç,1970-11-28,1970-12-10,Q6076989-1CF7328B-A66D-4CEF-8D69-3DC1263E8259
Q6076989,Mehmet Selahattin Kılıç,1975-03-31,1977-06-21,Q6076989-2F50B578-7E12-42B9-A708-233AD75983A5
Q6077307,Kemal Demir,1973-04-15,1974-01-26,Q6077307-93D4827C-32F8-47FA-91A1-93436737C92B
Q6081993,Hüsnü Doğan,1996-03-07,1996-06-28,Q6081993-E5E0B181-EF84-41CE-8600-5B15CC7D41F4
Q6083107,Veysel Atasoy,1993-06-25,1995-10-06,Q6083107-A6168686-ED25-48BD-AAB2-1F8D77F130CC
Q6091669,Nahit Menteşe,1970-12-10,1971-03-26,Q6091669-9D271CB4-786D-4536-9F11-312FC7DE5DC7
Q6092623,Cahit Kayra,1974-01-26,1974-11-17,Q6092623-371365DD-F5F3-4810-862D-01DE642415FB
Q7682560,Taner Yıldız,2011-07-06,2013-12-25,Q7682560-a008866d-4ff3-57d9-c963-28d2bdb2bd5a
