item,itemLabel,startDate,endDate,psid
Q20476246,Ali Haydar Konca,2015-08-28,2015-09-22,Q20476246-5FFF1F2D-54D1-421E-996A-163B81135D83
Q249206,Mevlüt Çavuşoğlu,2013-12-25,2014-08-29,Q249206-D3B398C3-A18D-45CC-B04C-913FE30E82F3
Q297516,Ömer Çelik,2016-05-24,2018-07-09,Q297516-eb97f99a-4c52-7bd1-f758-c58cdc6495f7
Q6054320,Beril Dedeoğlu,2015-09-22,2015-11-24,Q6054320-C17A8199-C40C-4C1B-8583-66B89914FE08
Q7940222,Volkan Bozkır,2014-08-29,2015-08-28,Q7940222-B1932775-6A12-4037-9013-2CC310F20878
Q7940222,Volkan Bozkır,2015-11-24,2016-05-24,Q7940222-CA70116B-A3CD-4803-92DE-34E645700BFD
Q956051,Egemen Bağış,2011-07-06,2013-12-25,Q956051-5fe2edd3-45af-cafd-0b71-555d29989b02
