item,itemLabel,startDate,endDate
Q473325,Bekir Sami Kunduh,1920-05-03,1921-05-08
Q401907,Ahmet Muhtar Mollaoğlu,1921-05-08,1921-05-16
Q6097845,Yusuf Kemal Tengirşenk,1921-05-16,1922-10-25
Q183297,İsmet İnönü,1922-10-25,1923-10-30
Q183297,İsmet İnönü,1923-10-30,1924-11-21
Q390718,Şükrü Kaya,1924-11-21,1925-03-04
Q2376406,Tevfik Rüştü Aras,1925-03-04,1938-11-11
Q390725,Şükrü Saracoğlu,1938-11-11,1942-08-13
Q2004794,Numan Menemencioğlu,1942-08-13,1944-06-26
Q1588141,Hasan Saka,1944-09-13,1947-09-10
Q1973822,Necmettin Sadak,1947-09-10,1950-05-22
Q604285,Mehmet Fuad Köprülü,1950-05-22,1956-06-20
Q547250,Fatin Rüştü Zorlu,1957-11-25,1960-05-27
Q2268332,Selim Rauf Sarper,1960-05-28,1962-02-16
Q6078627,Feridun Cemal Erkin,1962-04-01,1965-02-20
Q6092855,Hasan Esat Işık,1965-02-20,1965-10-27
Q343514,İhsan Sabri Çağlayangil,1965-10-27,1971-03-26
Q2034278,Osman Olcay,1971-03-26,1971-12-03
Q4075793,Ümit Haluk Bayülken,1971-12-11,1974-01-26
Q6095763,Turan Güneş,1974-01-26,1974-11-17
Q6079309,Melih Esenbel,1974-11-17,1975-03-31
Q343514,İhsan Sabri Çağlayangil,1975-03-31,1977-06-21
Q6068416,Ahmet Gündüz Ökçün,1977-06-21,1977-07-21
Q343514,İhsan Sabri Çağlayangil,1977-07-21,1978-01-05
Q6068416,Ahmet Gündüz Ökçün,1978-01-05,1979-11-12
Q6092861,Hayrettin Erkmen,1979-11-12,1980-09-05
Q8080093,İlter Türkmen,1980-09-21,1983-11-24
Q4495020,Vahit Melih Halefoğlu,1983-12-13,1987-12-21
Q366692,Ahmet Mesut Yılmaz,1987-12-21,1990-02-21
Q459130,Ali Hüsrev Bozer,1990-02-21,1990-10-12
Q401891,Ahmet Kurtcebe Alptemoçin,1990-10-12,1991-06-23
Q4138855,İsmail Safa Giray,1991-06-23,1991-11-20
Q351674,Hikmet Çetin,1991-11-20,1994-07-27
Q4310076,Mümtaz Soysal,1994-07-27,1994-11-28
Q1953544,Murat Karayalçın,1994-12-12,1995-03-27
Q1348747,Erdal İnönü,1995-03-27,1995-10-05
Q3001933,Ali Coşkun Kırca,1995-10-05,1995-10-30
Q381297,Deniz Baykal,1995-10-30,1996-03-06
Q1339564,Emre Gönensay,1996-03-06,1996-06-28
Q208377,Tansu Çiller,1996-06-28,1997-06-30
Q344153,İsmail Cem,1997-06-30,2002-07-12
Q390723,Şükrü Sina Gürel,2002-07-12,2002-11-18
Q75063,Yaşar Yakış,2002-11-18,2003-03-14
Q42852,Abdullah Gül,2003-03-14,2007-08-28
Q714518,Ali Babacan,2007-08-29,2009-05-01
Q58198,Ahmet Davutoğlu,2009-05-01,2014-08-29
Q249206,Mevlüt Çavuşoğlu,2014-08-29,2015-08-28
Q6082854,Feridun Sinirlioğlu,2015-08-28,2015-11-24
Q249206,Mevlüt Çavuşoğlu,2015-11-24,
