item,itemLabel,startDate,endDate
Q17468322,Selahattin Çam,1931-06-09,1938-03-21
Q6044128,Kemal Zaim Sunel,1938-03-21,1949-03-09
Q17431000,Mehmet Sadi Bekter,1949-03-31,1950-10-04
,Osman Nuri Göver,1951-04-13,1953-05-28
"",Mustafa Nail Gidel,1953-07-20,1960-07-16
Q25475364,Memduh Aytür,1960-07-21,1960-11-07
"",İbrahim Münir Mostar,1960-11-23,1962-08-28
Q6043838,Ziya Kayla,1963-06-28,1966-01-13
Q174709,Mehmet Naim Talu,1967-07-14,1971-12-11
Q61075696,Memduh Güpgüpoğlu,1972-07-25,1975-01-09
Q6096378,Cafer Tayyar Sadıklar,1976-06-26,1978-09-18
Q55825860,İsmail Hakkı Aydınoğlu,1978-10-21,1981-01-10
Q6036927,Osman Şıklar,1981-01-12,1984-01-04
Q6056273,Yavuz Canevi,1984-01-15,1986-11-11
Q6048588,Rüşdü Saraçoğlu,1987-07-23,1993-08-02
Q6045064,Nihat Bülent Gültekin,1993-09-02,1994-01-31
Q6057269,Yaman Törüner,1994-02-14,1995-11-01
Q6044483,Süleyman Gazi Erçel,1996-04-10,2001-03-01
Q1386278,Süreyya Serdengeçti,2001-03-14,2006-03-14
Q5316696,Durmuş Yılmaz,2006-04-18,2011-04-13
Q5385265,Erdem Başçı,2011-04-14,2016-04-19
Q23817662,Murat Çetinkaya,2016-04-19,2019-07-06
Q97236199,Murat Uysal,2019-07-06,2020-11-07
Q6032746,Naci Ağbal,2020-11-07,2021-03-20
Q106076541,Şahap Kavcıoğlu,2021-03-20,
