item,itemLabel,startDate,endDate,psid
Q106076541,Şahap Kavcıoğlu,2021-03-20,,Q106076541-ef080022-4055-97db-f81b-c1208266e604
Q1386278,Süreyya Serdengeçti,2001-03-14,2006-03-14,Q1386278-db06f71e-4e02-f485-e837-6501739cc352
Q17431000,Mehmet Sadi Bekter,1949-03-31,1950-10-04,Q17431000-D3656458-6C1B-4B46-A3C8-E068876F2579
Q17468322,Selahattin Çam,1931-06-09,1938-03-21,Q17468322-FDDF128D-C44F-4F5E-8776-E6852B4679DD
Q174709,Naim Talu,1967-07-14,1971-12-11,Q174709-B50786A8-28C9-4CD0-B53A-41A419F84F2C
Q23817662,Murat Çetinkaya,2016-04-19,2019-07-06,Q23817662-591EE050-E57A-49BE-BFF6-52CB23D302B9
Q25475364,Memduh Aytür,1960-07-21,1960-11-07,Q25475364-3488F230-6BAA-47BC-903F-26B56B06E4BC
Q5316696,Durmuş Yılmaz,2006-04-18,2011-04-13,Q5316696-00CC4E42-AB00-42D9-8AF2-C59932859355
Q5385265,Erdem Başçı,2011-04-14,2016-04-19,Q5385265-6439DB68-BB80-447C-AC43-8E644241038E
Q55825860,İsmail Hakkı Aydınoğlu,1978-10-21,1981-01-10,Q55825860-16892151-A572-410E-8B6B-E106492E70AC
Q6032746,Naci Ağbal,2020-11-07,2021-03-20,Q6032746-2a38f33b-4155-713c-2c2c-92d414e8080c
Q6036927,Osman Şıklar,1981-01-12,1984-01-04,Q6036927-632869C8-EC7A-4B63-B190-7D475A87EEA8
Q6043838,Ziya Kayla,1963-06-28,1966-01-13,Q6043838-C8314A9B-6135-448C-BCB4-00F8693E4BE2
Q6044128,Kemal Zaim Sunel,1938-03-21,1949-03-09,Q6044128-1FFD0EA2-2863-4CAC-9D14-0226FBC09432
Q6044483,Gazi Erçel,1996-04-10,2001-03-01,Q6044483-E50222E7-0580-457F-B94C-D4DBD299680E
Q6045064,Nihat Bülent Gültekin,1993-09-02,1994-01-31,Q6045064-192F0320-043F-4BE1-8BDA-F72932C23950
Q6048588,Rüşdü Saracoğlu,1987-07-23,1993-08-02,Q6048588-7F61EA82-1C48-4C1F-B2BE-3205E07E07C3
Q6056273,Yavuz Canevi,1984-01-15,1986-11-11,Q6056273-1F1C1955-9B68-4EC8-8B82-EACFBA2AE5E6
Q6057269,Yaman Törüner,1994-02-14,1995-11-01,Q6057269-E004B8D3-A11B-4606-935F-599E9608D266
Q6096378,Cafer Tayyar Sadıklar,1976-06-26,1978-09-18,Q6096378-26D5A762-7434-4461-8094-626754F0D424
Q61075696,Memduh Güpgüpoğlu,1972-07-25,1975-01-09,Q61075696-F2907252-13AD-49B6-B3AD-0B7E09E301BB
Q97236199,Murat Uysal,2019-07-06,2020-11-07,Q97236199-cdc50a93-4814-cd07-cae2-61b9cec44439
