item,itemLabel,startDate,endDate
Q183297,İsmet Paşa,1920-05-03,1921-11-10
Q328331,Fevzi Çakmak,1921-04-03,1944-01-12
Q278649,Kâzım Orbay,1944-01-12,1946-07-30
Q554475,Salih Omurtak,1946-08-01,1949-06-08
Q4666305,Nafiz Gürman,1949-06-10,1950-06-06
Q2005329,Nuri Yamut,1950-06-05,1954-04-10
Q1521803,Nurettin Baransel,1954-05-28,1955-08-25
Q685276,Hakkı Tunaboylu,1955-08-25,1957-10-10
Q1410301,Feyzi Mengüç,1957-10-11,1958-08-22
Q11348511,Rüştü Erdelhun,1958-08-23,1960-05-27
Q556129,Ragıp Gümüşpala,1960-06-03,1960-08-04
Q158500,Cevdet Sunay,1960-08-04,1966-03-16
Q1053288,Cemal Tural,1966-03-16,1969-03-16
Q1517748,Memduh Tağmaç,1969-03-16,1972-08-29
Q1397197,Faruk Gürler,1972-08-29,1973-03-06
Q2269123,Semih Sancar,1973-03-06,1978-03-07
Q216983,Kenan Evren,1978-03-07,1983-07-01
Q2005307,Nurettin Ersin,1983-07-01,1983-12-06
Q1973622,Necdet Üruğ,1983-12-06,1987-07-02
Q206281,Necip Torumtay,1987-07-02,1990-12-03
Q1231153,Doğan Güreş,1990-12-06,1994-08-30
Q344168,İsmail Hakkı Karadayı,1994-08-30,1998-08-30
Q554479,Hüseyin Kıvrıkoğlu,1998-08-30,2002-08-28
Q742987,Hilmi Özkök,2002-08-28,2006-08-28
Q961343,Yaşar Büyükanıt,2006-08-28,2008-08-28
Q338148,İlker Başbuğ,2008-08-28,2010-08-27
Q970840,Işık Koşaner,2010-08-27,2011-07-29
Q1372923,Necdet Özel,2011-07-29,2015-08-18
Q17045790,Hulusi Akar,2015-08-18,2018-07-09
Q20476822,Ümit Dündar,2016-07-16,2016-07-19
Q19636157,Yaşar Güler,2018-07-09,
