item,itemLabel,startDate,endDate,psid
Q1053288,Cemal Tural,1966-03-16,1969-03-16,Q1053288-79038ECE-D894-47EC-ABAF-21107558308A
Q11348511,Rüştü Erdelhun,1958-08-23,1960-05-27,Q11348511-a48c4ece-4346-e378-9bfa-2db5c399ef10
Q1231153,Doğan Güreş,1990-12-06,1994-08-30,Q1231153-8082968F-D881-434E-B91B-9720B8B1CA59
Q1372923,Necdet Özel,2011-07-29,2015-08-18,Q1372923-BDEFC87E-12B4-48AB-B1FA-8EB4F39172DB
Q1397197,Faruk Gürler,1972-08-29,1973-03-06,Q1397197-7C413FA8-24E8-4DF7-BFC6-672831AE8C97
Q1410301,Feyzi Mengüç,1957-10-11,1958-08-22,Q1410301-50C7840E-2719-4380-9A00-6C8A77417479
Q1517748,Memduh Tağmaç,1969-03-16,1972-08-29,Q1517748-2E41029A-A780-459C-A367-08DE2CE91D91
Q1521803,Nurettin Baransel,1954-05-28,1955-08-25,Q1521803-C6714F8A-F6E4-4700-9B81-7C596BF73090
Q158500,Cevdet Sunay,1960-08-04,1966-03-16,Q158500-CCD710F2-2125-4688-AE58-10AD388AF385
Q17045790,Hulusi Akar,2015-08-18,2018-07-09,Q17045790-A7742360-0FCE-4E0F-849D-1E54B8C35010
Q183297,İsmet İnönü,1920-05-03,1921-11-10,Q183297-8A74B483-B0B7-4EA1-BE70-6B3DFDB022FC
Q19636157,Yaşar Güler,2018-07-10,,Q19636157-11DC2195-1C6C-45D5-BE9A-8EFBF6EC6FC2
Q1973622,Necdet Üruğ,1983-12-06,1987-07-02,Q1973622-D5EE75C9-0019-4035-963C-E1AE9232F0E8
Q2005307,Nurettin Ersin,1983-07-01,1983-12-06,Q2005307-ABC3EF6D-D753-4BA8-BD9C-0E6801F4C910
Q2005329,Nuri Yamut,1950-06-05,1954-04-10,Q2005329-9C3F3E59-8BE8-40A9-8B18-9CB975AFAA21
Q20476822,Ümit Dündar,2016-07-16,2016-07-19,Q20476822-C594B703-5F8D-4542-BEE4-580A965301D6
Q206281,Necip Torumtay,1987-07-02,1990-12-03,Q206281-49F6584B-62C4-4179-A8DB-D093FB5B268A
Q216983,Kenan Evren,1978-03-07,1983-07-01,Q216983-5CFCD1B5-1608-4720-8000-066BA33B9123
Q2269123,Semih Sancar,1973-03-06,1978-03-07,Q2269123-9BF6868D-A94D-4456-A520-CEE4979D052B
Q278649,Kâzım Orbay,1944-01-12,1946-07-30,Q278649-8DE40C67-3D07-46A7-9521-BD37A5469E65
Q328331,Fevzi Çakmak,1921-04-03,1944-01-12,Q328331-5C8F5A3D-644E-4CF5-BE68-0A4D60F89A72
Q338148,İlker Başbuğ,2008-08-30,2010-08-27,Q338148-c055791c-4d1a-37f8-6443-05011c92b86c
Q344168,İsmail Hakkı Karadayı,1994-08-30,1998-08-30,Q344168-2239C37D-91E8-4330-816B-C7C3CB721169
Q4666305,Nafiz Gürman,1949-06-10,1950-06-06,Q4666305-15412C9E-CBED-4E83-A816-DB2DCFC07F94
Q554475,Salih Omurtak,1946-08-01,1949-06-08,Q554475-F1A01644-D820-4AEF-A09D-D27DF6947168
Q554479,Hüseyin Kıvrıkoğlu,1998-08-30,2002-08-28,Q554479-E81BB6B8-8263-4144-91E4-5CB891308D42
Q556129,Ragıp Gümüşpala,1960-06-03,1960-08-04,Q556129-1E8CE762-286F-4A61-961E-9BB5414ABE6A
Q685276,Hakkı Tunaboylu,1955-08-25,1957-10-10,Q685276-3915352A-C586-47FF-8804-C546AA83E490
Q742987,Hilmi Özkök,2002-08-28,2006-08-30,Q742987-7CA73F55-4ADB-4647-97A4-D6AECA78B397
Q961343,Yaşar Büyükanıt,2006-08-28,2008-08-28,Q961343-60CA64C7-0EEA-4E7C-90EA-455E2356B7BE
Q970840,Işık Koşaner,2010-08-27,2011-07-29,Q970840-5C16FE95-B24C-4229-B843-F85EC9D89B5C
