item,itemLabel,startDate,endDate
Q359364,Adnan Adıvar,1920-05-03,1921-03-10
Q983535,Refik Saydam,1921-03-10,1921-12-20
Q1747863,Rıza Nur,1921-12-24,1923-10-27
Q983535,Refik Saydam,1923-10-30,1924-11-21
Q12810767,Mazhar Germen,1924-11-22,1925-03-03
Q983535,Refik Saydam,1925-03-04,1937-10-25
Q6060903,Ahmet Hulusi Alataş,1937-10-25,1945-01-18
Q6052639,Sadi Konuk,1945-01-18,1946-08-05
Q6096236,Behçet Uz,1946-08-07,1948-06-10
Q6052172,Kemali Bayazıt,1948-06-10,1950-05-22
Q6038711,Nihat Reşat Belger,1950-05-22,1950-09-19
Q6036331,Ekrem Hayri Üstündağ,1950-09-20,1954-05-17
Q6096236,Behçet Uz,1954-05-18,1955-12-09
Q6029860,Nafiz Körez,1955-12-09,1957-11-25
Q4984729,Lütfi Kırdar,1957-11-26,1960-05-27
Q6096128,Nusret Karasu,1960-05-27,1960-08-25
Q7070375,Nusret Hasan Fişek,1960-08-25,1960-09-05
Q6055764,Salih Ragıp Üner,1960-09-05,1961-11-20
Q6031831,Süleyman Suat Seren,1961-11-20,1962-06-26
Q6505627,Yusuf Azizoğlu,1962-06-26,1963-10-26
Q6089549,Fahrettin Kerim Gökay,1963-11-05,1963-12-26
Q6077307,Kemal Demir,1963-12-26,1965-02-20
Q6095098,Faruk Sükan,1965-02-20,1965-10-27
Q6051421,Edip Somunoğlu,1965-10-27,1967-04-01
Q6055302,Vedat Ali Özkan,1967-04-01,1971-03-12
Q4310486,Türkan Akyol,1971-03-26,1971-12-11
Q6035858,Cevdet Aykan,1971-12-11,1972-05-22
Q6077307,Kemal Demir,1972-05-22,1973-04-15
Q6079576,Vefa Tanır,1973-04-15,1974-01-26
Q6029746,Selahattin Cizrelioğlu,1974-01-26,1974-11-17
Q6077307,Kemal Demir,1974-11-17,1977-04-18
Q6079576,Vefa Tanır,1977-04-18,1977-06-21
Q6042271,Celal Ertuğ,1977-06-21,1977-07-21
Q6039830,Cengiz Gökçek,1977-07-21,1978-01-05
Q6042906,Mete Tan,1978-01-05,1979-11-12
Q6049358,Münif İslamoğlu,1979-11-12,1980-09-12
Q6012639,Necmi Ayanoğlu,1980-09-22,1981-12-23
Q6015992,Kaya Kılıçturgay,1981-12-23,1983-12-13
Q6044111,Mehmet Aydın,1983-12-13,1986-10-17
Q1955544,Mustafa Kalemli,1986-10-17,1987-12-21
Q6069509,Bülent Akarcalı,1987-12-21,1988-06-26
Q202971,Cemil Çiçek,1988-06-26,1988-07-26
Q6033954,Nihat Kitapçı,1988-07-06,1989-03-31
Q6036079,Halil Şıvgın,1989-03-31,1991-06-23
Q6078881,Yaşar Eryılmaz,1991-06-23,1991-11-20
Q8062619,Yıldırım Aktuna,1991-11-20,1993-06-25
Q6058670,Rıfat Serdaroğlu,1993-06-25,1993-11-28
Q6032306,Kazım Dinç,1993-11-28,1994-08-15
Q6042476,Doğan Baran,1994-08-15,1996-03-06
Q8062619,Yıldırım Aktuna,1996-03-06,1997-04-26
Q6058562,Nafiz Kurt,1997-04-30,1997-05-13
Q6038907,İsmail Karakuyu,1997-05-13,1997-06-30
Q6040402,Halil İbrahim Özsoy,1997-06-30,1999-01-11
Q12810980,Mustafa Güven Karahan,1999-01-11,1999-05-28
Q6582094,Osman Durmuş,1999-05-28,2002-11-19
Q713551,Recep Akdağ,2002-11-19,2013-01-24
Q3739370,Mehmet Müezzinoğlu,2013-01-24,2016-05-24
Q713551,Recep Akdağ,2016-05-24,2017-07-19
Q6029399,Ahmet Demircan,2017-07-19,2018-07-10
Q55439659,Fahrettin Koca,2018-07-10,
