item,itemLabel,startDate,endDate,psid
Q109627433,Nureddin Nebati,2021-12-02,,Q109627433-606D9D3F-B392-4B65-86F2-C3B9922B34FE
Q317853,Abdüllatif Şener,1996-06-28,1997-06-30,Q317853-D02527A6-7267-431F-9253-111BB1E13997
Q381712,Kemal Unakıtan,2002-11-19,2009-05-01,Q381712-918C0F80-9AF9-4AA3-A01E-25B65C47C27F
Q6031129,Lütfi Elvan,2020-11-10,2021-12-02,Q6031129-6BC2E2D6-AC09-4B56-AAE6-7956786847BF
Q6032746,Naci Ağbal,2015-11-24,2018-07-10,Q6032746-534959C4-691E-4835-ABFA-D82ABDBFA409
Q6052158,Berat Albayrak,2018-07-10,2020-11-09,Q6052158-a2783de7-43bf-567d-3dfa-d5b0f615a333
Q6085014,Sümer Oral,1999-05-28,2002-11-19,Q6085014-BC71EAD1-07DE-4548-9E03-CF2800E04EE5
Q6089344,Zekeriya Temizel,1997-06-30,1999-05-28,Q6089344-CD2F8013-B88D-4A76-8E47-994C7E202298
Q945364,Mehmet Şimşek,2009-05-01,2015-11-24,Q945364-00d2b0f1-4c72-e4f3-541c-2577cdcfc0da
