item,itemLabel,startDate,endDate
Q6073529,Hakkı Behiç Bayiç,1920-05-03,1920-07-17
Q401829,Ahmet Ferit Tek,1920-07-17,1921-05-19
Q1588141,Hasan Saka,1921-05-19,1922-04-22
Q6080974,Hasan Fehmi Ataç,1922-04-22,1923-10-27
Q6080974,Hasan Fehmi Ataç,1923-10-30,1924-01-02
Q1076524,Abdülhalik Renda,1924-01-02,1924-05-21
Q728586,Recep Peker,1924-05-21,1924-11-22
Q1076524,Abdülhalik Renda,1924-11-22,1925-03-03
Q1588141,Hasan Saka,1925-03-03,1926-07-13
Q1076524,Abdülhalik Renda,1926-07-13,1927-11-01
Q390725,Şükrü Saraçoğlu,1927-11-01,1930-12-25
Q1076524,Abdülhalik Renda,1930-12-25,1934-02-03
Q6065904,Fuat Ağralı,1934-02-03,1944-09-13
Q3346489,Nurullah Esat Sümer,1944-09-13,1946-08-07
Q6031894,Halit Nazmi Keşmir,1946-08-07,1948-03-23
Q6062007,Hasan Şevket Adalan,1948-03-27,1949-01-16
Q6054589,İsmail Rüştü Aksal,1949-01-16,1950-05-22
Q6032796,Halil Ayan,1950-05-22,1950-12-14
Q1399382,Hasan Polatkan,1950-12-14,1955-12-09
Q6069658,Nedim Ökmen,1955-12-09,1956-08-24
Q1399382,Hasan Polatkan,1956-12-03,1960-05-27
Q6087718,Ekrem Alican,1960-05-30,1960-12-26
Q4116403,Mustafa Kemal Kurdaş,1960-12-26,1961-11-20
Q6059894,Osman Şefik İnan,1961-11-20,1962-06-25
Q1400345,Ferit Melen,1962-06-25,1965-02-20
Q6067636,İhsan Gürsan,1965-02-20,1966-11-02
"",Nevzat Cihat Bilgehan,1966-11-14,1969-11-03
Q6069338,Ali Mesut Erez,1969-11-03,1971-03-26
Q6062242,Sait Naci Ergin,1971-03-26,1972-05-22
Q6082493,Ziya Müezzinoğlu,1972-05-22,1973-04-15
Q6047748,Sadık Tekin Müftüoğlu,1973-04-15,1974-01-26
Q381297,Deniz Baykal,1974-01-26,1974-11-17
Q6021452,Bedri Gürsoy,1974-11-17,1975-03-31
Q6075631,Yılmaz Ergenekon,1975-03-31,1977-06-21
Q6047807,Besim Üstünel,1977-06-21,1977-07-21
"",Nevzat Cihat Bilgehan,1977-07-21,1978-01-05
Q6082493,Ziya Müezzinoğlu,1978-01-05,1979-11-12
Q344235,İsmet Sezgin,1979-11-12,1980-09-12
Q344229,Kaya Erdem,1980-09-20,1982-07-14
Q6085633,Adnan Başer Kafaoğlu,1982-07-14,1983-12-13
Q6051816,Vural Arıkan,1983-12-13,1984-10-26
Q401891,Ahmet Kurtcebe Alptemoçin,1984-10-26,1989-03-30
Q6072402,Ekrem Pakdemirli,1989-03-30,1990-03-29
Q4116400,Adnan Kahveci,1990-03-29,1991-11-20
Q6085014,Sümer Oral,1991-11-20,1993-06-25
Q6057252,İsmet Attila,1993-06-25,1996-03-06
Q12810672,Lütfullah Kayalar,1996-03-06,1996-06-28
Q317853,Abdüllatif Şener,1996-06-28,1997-06-30
Q6089344,Zekeriya Temizel,1997-06-30,1999-05-28
Q6085014,Sümer Oral,1999-05-28,2002-11-19
Q381712,Kemal Unakıtan,2002-11-19,2009-05-01
Q945364,Mehmet Şimşek,2009-05-01,2015-11-24
Q6032746,Naci Ağbal,2015-11-24,2018-07-10
Q6052158,Berat Albayrak,2018-07-10,2020-11-09
Q6031129,Lütfi Elvan,2020-11-10,2021-12-02
Q109627433,Nureddin Nebati,2021-12-02,
