item,itemLabel,startDate,endDate,psid
Q1941436,İdris Naim Şahin,2011-07-06,2013-01-24,Q1941436-dae5f88d-4699-51f3-f6d9-d59f455a5266
Q558287,Yıldırım Akbulut,1984-10-26,1987-09-26,Q558287-7186d4db-4ba3-4306-17ca-64297e30e423
Q6021021,Selami Altınok,2015-08-28,2015-11-17,Q6021021-BEFEA71A-2256-4EA6-9943-2E9C74132BD9
Q6034078,Efkan Ala,2015-11-24,2016-08-31,Q6034078-BD59A19E-3F68-48A7-BB53-FEB96A9D75F2
Q6034078,Efkan Ala,2013-12-25,2015-03-07,Q6034078-C490C43A-CF08-4495-B4AE-F0AAA03AA85B
Q6036614,Sebahattin Öztürk,2015-03-07,2015-08-28,Q6036614-BC0F0726-9E7D-4D25-A0DF-EA5619C1D619
Q6076828,Rüknettin Nasuhioğlu,1950-05-22,1951-03-09,Q6076828-20AEE6B6-F58E-41C4-9732-ECA479D85ABD
Q6098459,Süleyman Soylu,2018-07-10,,Q6098459-11E0A91B-06C3-4AD6-915D-097CF7EEC28F
Q6930701,Muammer Güler,2013-01-24,2013-12-25,Q6930701-336E1DF9-D93D-454D-9183-BD4431F6E0E3
