item,itemLabel,startDate,endDate
Q1747863,Rıza Nur,1920-05-04,1920-12-13
Q6673145,Hamdullah Suphi Tanrıöver,1920-12-14,1921-11-20
Q6073893,Mehmet Vehbi Bolak,1921-11-20,1922-11-05
Q6060508,İsmail Safa Özler,1922-11-05,1923-10-27
Q6060508,İsmail Safa Özler,1923-10-30,1924-03-06
Q1601376,Hüseyin Vasıf Çınar,1924-03-06,1924-11-22
Q390725,Şükrü Saraçoğlu,1924-11-22,1925-03-03
Q6673145,Hamdullah Suphi Tanrıöver,1925-03-03,1925-12-19
Q19668322,Mustafa Necati Uğural,1925-12-20,1929-01-01
Q183297,İsmet İnönü,1929-01-01,1929-01-08
Q183297,İsmet İnönü,1929-01-09,1929-02-27
Q1601376,Hüseyin Vasıf Çınar,1929-02-28,1929-04-07
Q728586,Recep Peker,1929-04-07,1929-04-10
Q6061956,Cemal Hüsnü Taray,1929-04-10,1930-09-15
Q983535,Refik Saydam,1930-09-17,1930-09-27
Q6071106,Esat Sagay,1930-09-27,1932-09-18
Q6077211,Reşit Galip,1932-09-19,1933-08-13
Q983535,Refik Saydam,1933-08-13,1933-10-26
Q4080323,Yusuf Hikmet Bayur,1933-10-27,1934-07-08
Q6500520,Zeynel Abidin Özmen,1934-07-09,1935-06-09
Q6084264,Saffet Arıkan,1935-06-09,1938-12-28
Q439558,Hasan Âli Yücel,1938-12-28,1946-08-05
Q6035270,Reşat Şemsettin Sirer,1946-08-05,1948-06-09
Q6669273,Hasan Tahsin Banguoğlu,1948-06-10,1950-05-22
Q6032060,Hüseyin Avni Başman,1950-05-22,1950-08-02
Q6054437,Nuri Özsan,1950-08-03,1950-08-10
Q6095635,Ahmet Tevfik İleri,1950-08-11,1953-04-05
Q6086745,Rıfkı Salim Burçak,1953-04-09,1954-05-17
Q6081672,Hüseyin Celal Yardımcı,1954-05-17,1955-12-09
Q6059993,Ahmet Özel,1955-12-09,1957-04-13
Q6095635,Ahmet Tevfik İleri,1957-04-13,1957-11-25
Q6081672,Hüseyin Celal Yardımcı,1957-11-26,1959-05-22
Q6095635,Ahmet Tevfik İleri,1959-05-22,1959-12-08
Q6586265,Mehmet Atıf Benderlioğlu,1959-12-09,1960-05-27
Q6036103,Fehmi Yavuz,1960-05-30,1960-08-27
Q6036103,Fehmi Yavuz,1960-08-27,1960-09-08
Q6043175,Bedrettin Tuncel,1960-09-08,1961-01-05
Q6100528,Turhan Feyzioğlu,1961-01-05,1961-02-07
Q6068328,Ahmet Tahtakılıç,1961-02-07,1961-03-02
Q6068328,Ahmet Tahtakılıç,1961-03-03,1961-10-25
Q6068328,Ahmet Tahtakılıç,1961-10-25,1961-11-20
Q6071811,Mehmet Hilmi İncesulu,1961-11-20,1962-06-25
Q6100673,Şevket Raşit Hatipoğlu,1962-06-25,1963-06-08
Q6052956,İbrahim Öktem,1963-06-11,1965-02-20
Q6088252,Nevzat Cihat Bilgehan,1965-02-20,1965-10-27
Q6051986,Orhan Dengiz,1965-10-27,1967-04-01
Q6079346,Mehmet İlhami Ertem,1967-04-01,1969-11-03
Q6060056,Orhan Oğuz,1969-11-03,1971-03-26
Q6034204,Şinasi Orel,1971-03-26,1971-12-13
Q6081117,İsmail Hakkı Arar,1971-12-13,1972-05-22
Q6090114,Sabahattin Özbek,1972-05-22,1973-04-15
Q6051986,Orhan Dengiz,1973-04-15,1974-01-26
Q6050397,Mustafa Üstündağ,1974-01-26,1974-11-17
Q6043264,Safa Reisoğlu,1974-11-17,1975-03-31
Q6080252,Ali Naili Erdem,1975-03-31,1977-06-21
Q6050397,Mustafa Üstündağ,1977-06-21,1977-07-21
Q6091669,Nahit Menteşe,1977-07-21,1978-01-05
Q6086069,Mustafa Necdet Uğur,1978-01-05,1979-11-12
Q6070777,Orhan Cemal Fersoy,1979-11-12,1980-09-12
Q6041631,Hasan Sağlam,1980-09-21,1983-12-13
Q6061321,Vehbi Dinçerler,1983-12-13,1985-09-13
Q6065848,Metin Emiroğlu,1985-09-13,1987-12-21
Q6669427,Hasan Celal Güzel,1987-12-21,1989-03-30
Q6088500,Avni Akyol,1989-03-30,1991-11-20
Q725762,Köksal Toptan,1991-11-20,1993-06-25
Q6091669,Nahit Menteşe,1993-06-25,1993-10-24
Q6079998,Nevzat Ayaz,1993-10-24,1995-10-05
Q6070225,Turhan Tayan,1995-10-05,1996-06-28
Q6081631,Mehmet Sağlam,1996-06-28,1997-06-30
Q6073261,Hikmet Uluğbay,1997-06-30,1999-01-11
Q6042930,Metin Bostancıoğlu,1999-01-11,2002-07-10
Q6044404,Necdet Tekin,2002-07-10,2002-11-18
Q581386,Erkan Mumcu,2002-11-18,2003-03-14
Q1534762,Hüseyin Çelik,2003-03-14,2009-05-01
Q466180,Nimet Çubukçu,2009-05-01,2011-07-06
Q8078952,Ömer Dinçer,2011-07-06,2013-01-24
Q12811068,Nabi Avcı,2013-01-24,2016-05-24
Q8080224,İsmet Yılmaz,2016-05-24,2018-07-10
Q55456220,Ziya Selçuk,2018-07-10,2021-08-05
Q19611864,Mahmut Özer,2021-08-06,
