item,itemLabel,startDate,endDate,psid
Q12810980,Mustafa Güven Karahan,1999-01-11,1999-05-28,Q12810980-4825B92E-0AD9-4BAA-92AD-F985DD4B57D2
Q1955544,Mustafa Kalemli,1986-10-17,1987-12-21,Q1955544-7977ABEE-8181-4BEE-B62D-9FA7E554A9D9
Q202971,Cemil Çiçek,1988-06-26,1988-07-26,Q202971-086BCD9E-C204-4F71-A89B-5097F3C3FA9A
Q3739370,Mehmet Müezzinoğlu,2013-01-24,2016-05-24,Q3739370-289A976A-473C-47E4-BA5D-95E414A12AF4
Q4310486,Türkân Akyol,1971-03-25,1971-12-13,Q4310486-a09bb37e-43c0-81fb-d81d-693ef4ff66ed
Q55439659,Fahrettin Koca,2018-07-10,,Q55439659-0e463048-4d0c-a8a4-5a29-62f073ec94bb
Q6012639,Necmi Ayanoğlu,1980-09-22,1981-12-23,Q6012639-221351B1-761A-48DA-A04C-D2A8C7AA94B2
Q6015992,Kaya Kılıçturgay,1981-12-23,1983-12-13,Q6015992-8C7C8D2D-5B34-4202-8CDA-C501C6BDB34A
Q6029399,Ahmet Demircan,2017-07-19,2018-07-10,Q6029399-0F4A3E9F-BE34-43E5-B378-B7AFA2DC0B5A
Q6032306,Kazım Dinç,1993-11-28,1994-08-15,Q6032306-1F709C7E-3CA4-41FA-8EB9-3DB30133FBBC
Q6033954,Nihat Kitapçı,1988-07-06,1989-03-31,Q6033954-9D1FD316-CDFF-48FF-A971-5998046E1BDA
Q6036079,Halil Şıvgın,1989-03-31,1991-06-23,Q6036079-C17C4F94-46B1-44E9-8232-6F09643D743B
Q6038907,İsmail Karakuyu,1997-05-13,1997-06-30,Q6038907-D3970D0B-1386-4F96-BEF9-E329BBA59648
Q6040402,Halil İbrahim Özsoy,1997-06-30,1999-01-11,Q6040402-BEE9E894-8227-4C72-9D6E-B3D282970442
Q6042476,Doğan Baran,1994-08-15,1996-03-06,Q6042476-13217561-6890-4A39-AA4E-41398E85CC61
Q6044111,"Mehmet Aydın (siyasetçi, 1928)",1983-12-13,1986-10-17,Q6044111-442EFE00-28BF-463E-A5D7-E47FD7C3D13C
Q6058562,Nafiz Kurt,1997-04-30,1997-05-13,Q6058562-45D2001B-6C07-4CB6-A93A-438AF6017140
Q6058670,Rifat Serdaroğlu,1993-06-25,1993-11-28,Q6058670-94A8638A-6A8B-4310-9DB4-5559A1C64289
Q6069509,Bülent Akarcalı,1987-12-21,1988-06-26,Q6069509-1AA591BC-97B4-43D1-8E28-74C21D2AF5EE
Q6078881,Yaşar Eryılmaz,1991-06-23,1991-11-20,Q6078881-83A7EEB3-BBFB-406C-BD70-B3B4BEC033FD
Q6582094,Osman Durmuş,1999-05-28,2002-11-19,Q6582094-F988331C-1846-4FB0-91D5-F6B4C26EC0FF
Q713551,Recep Akdağ,2016-05-24,2017-07-19,Q713551-4F195AC7-EC23-49EF-B41F-963D031A3E42
Q713551,Recep Akdağ,2011-07-06,2013-01-24,Q713551-b662ee7b-4eae-5c81-a558-cdcb9694f6fc
Q8062619,Yıldırım Aktuna,1991-11-20,1993-06-25,Q8062619-1D2BD58A-2351-480C-9DC4-5514A503EDD8
Q8062619,Yıldırım Aktuna,1996-03-06,1997-04-26,Q8062619-B2A79097-77CB-47CF-A781-3541760A0443
