@@,itemlabel,item,startdate,enddate
->,Sadettin Bilgiç->Mehmet Saadettin Bilgiç,Q6069307,1967-04-03,1969-08-01
->,Sabahattin Özbek->Ahmet Sabahattin Özbek,Q6090114,1973-04-15,1974-01-26
->,Sabahattin Özbek->Ahmet Sabahattin Özbek,Q6090114,1974-11-17,1975-03-31
->,Mustafa Aysan->Mustafa Aydın Aysan,Q12810976,1983-03-02,1983-12-13
---,Lütfi Elvan,Q6031129,2013-12-26,2015-03-07
